-2.455253124237060547e+00,7.266147136688232422e+00,7.565235495567321777e-01,3.070417404174804688e+00
-2.749367952346801758e+00,7.705111026763916016e+00,2.080672979354858398e+00,2.127737522125244141e+00
-6.404390811920166016e+00,1.286548614501953125e+00,-2.037004828453063965e-01,-1.687416136264801025e-01
-4.449688911437988281e+00,7.363649010658264160e-01,-1.897074460983276367e+00,-5.789832472801208496e-01
7.643874287605285645e-01,-7.572854757308959961e-01,-5.961974859237670898e-01,1.994707107543945312e+00
-8.914181590080261230e-01,-3.138436317443847656e+00,-1.113372206687927246e+00,3.272119462490081787e-01
7.643289566040039062e-01,-7.572147250175476074e-01,-5.961835980415344238e-01,1.994766950607299805e+00
7.642758488655090332e-01,-7.571905255317687988e-01,-5.961965918540954590e-01,1.994719266891479492e+00
7.644780278205871582e-01,-7.572861909866333008e-01,-5.961931347846984863e-01,1.994744181632995605e+00
2.025220394134521484e+00,-2.638069152832031250e+00,8.298509716987609863e-01,2.215521335601806641e+00
-6.551399827003479004e-01,3.907532691955566406e-01,-5.650671124458312988e-01,-2.506169795989990234e+00
7.642756700515747070e-01,-7.572201490402221680e-01,-5.962255597114562988e-01,1.994676589965820312e+00
7.643208503723144531e-01,-7.572984099388122559e-01,-5.962361097335815430e-01,1.994762301445007324e+00
-6.551044583320617676e-01,3.906560242176055908e-01,-5.651757121086120605e-01,-2.506099700927734375e+00
7.643598318099975586e-01,-7.572181820869445801e-01,-5.961698889732360840e-01,1.994733929634094238e+00
3.130155086517333984e+00,1.198637008666992188e+00,2.686556339263916016e+00,3.094028949737548828e+00
-7.278850078582763672e-01,1.831562042236328125e+00,-3.598164021968841553e-02,-1.513993740081787109e-01
-6.551248431205749512e-01,3.907230496406555176e-01,-5.650960803031921387e-01,-2.506167650222778320e+00
9.932716488838195801e-01,2.885832548141479492e+00,1.216584682464599609e+00,-4.444112777709960938e+00
7.642500400543212891e-01,-7.572194337844848633e-01,-5.962452292442321777e-01,1.994680881500244141e+00
-1.437629222869873047e+00,-7.246822118759155273e-01,-1.571693658828735352e+00,-9.915759563446044922e-01
7.642295956611633301e-01,-7.572452425956726074e-01,-5.962537527084350586e-01,1.994683146476745605e+00
7.641948461532592773e-01,-7.573968768119812012e-01,-5.963725447654724121e-01,1.994741916656494141e+00
7.641397118568420410e-01,-7.572495937347412109e-01,-5.963407158851623535e-01,1.994642257690429688e+00
1.849111169576644897e-01,-2.132899910211563110e-01,-2.854212284088134766e+00,-2.996019840240478516e+00
-4.449568748474121094e+00,7.362785339355468750e-01,-1.897093772888183594e+00,-5.790089964866638184e-01
1.345799565315246582e+00,3.025415897369384766e+00,-2.620980143547058105e-01,-3.604413986206054688e+00
1.345789909362792969e+00,3.025428056716918945e+00,-2.620851397514343262e-01,-3.604423284530639648e+00
-4.955864906311035156e+00,7.686875462532043457e-01,4.771587848663330078e-01,1.768995761871337891e+00
-4.135754108428955078e+00,-8.306801915168762207e-01,-2.724186420440673828e+00,3.448108673095703125e+00
-6.550692915916442871e-01,3.906540274620056152e-01,-5.651974678039550781e-01,-2.506157636642456055e+00
-1.786962270736694336e+00,7.889006733894348145e-01,-1.638691544532775879e+00,-2.943355083465576172e+00
-6.551207900047302246e-01,3.906951248645782471e-01,-5.651220679283142090e-01,-2.506175756454467773e+00
-1.786872267723083496e+00,7.886771559715270996e-01,-1.638919115066528320e+00,-2.943272829055786133e+00
3.112507343292236328e+00,1.012064814567565918e+00,1.490954756736755371e+00,5.685248374938964844e-01
3.569573879241943359e+00,-2.178433656692504883e+00,-5.924544334411621094e-01,8.441005647182464600e-02
3.050041913986206055e+00,3.068557977676391602e-01,-5.335737466812133789e-01,-1.455893278121948242e+00
2.946504116058349609e+00,3.414023399353027344e+00,-8.893111348152160645e-01,-2.701354503631591797e+00
3.472157955169677734e+00,2.090273141860961914e+00,3.388957977294921875e+00,-2.696235895156860352e+00
3.146615266799926758e+00,-2.679097414016723633e+00,9.282395839691162109e-01,9.675073027610778809e-01
7.642132043838500977e-01,-7.572320103645324707e-01,-5.962671041488647461e-01,1.994660735130310059e+00
7.644734382629394531e-01,-7.572106122970581055e-01,-5.961174964904785156e-01,1.994809985160827637e+00
2.612506866455078125e+00,-2.081344366073608398e+00,-1.669924020767211914e+00,-1.524870872497558594e+00
7.643432021141052246e-01,-7.572882175445556641e-01,-5.962678790092468262e-01,1.994768500328063965e+00
7.641851305961608887e-01,-7.572523951530456543e-01,-5.962799191474914551e-01,1.994682431221008301e+00
-1.423240900039672852e-01,3.650887489318847656e+00,2.155324697494506836e+00,1.030598163604736328e+00
-4.449675559997558594e+00,7.363714575767517090e-01,-1.897076249122619629e+00,-5.790378451347351074e-01
7.643255591392517090e-01,-7.575844526290893555e-01,-5.964096188545227051e-01,1.994902610778808594e+00
-4.449630260467529297e+00,7.363163828849792480e-01,-1.897133946418762207e+00,-5.791123509407043457e-01
3.146625041961669922e+00,-2.679160833358764648e+00,9.282545447349548340e-01,9.674922227859497070e-01
7.093000411987304688e-01,3.694566011428833008e+00,3.412688732147216797e+00,1.158033132553100586e+00
-2.573174238204956055e-01,-1.772883057594299316e+00,-1.653675794601440430e+00,1.315599799156188965e+00
7.644510269165039062e-01,-7.572084069252014160e-01,-5.961300134658813477e-01,1.994766592979431152e+00
7.586014866828918457e-01,-3.804555654525756836e+00,-1.174652934074401855e+00,-3.027462959289550781e+00
2.023439645767211914e+00,-2.638085126876831055e+00,8.300879001617431641e-01,2.216792583465576172e+00
7.644832730293273926e-01,-7.571824193000793457e-01,-5.961031913757324219e-01,1.994809627532958984e+00
-3.324612140655517578e+00,5.575786828994750977e-01,-1.446204662322998047e+00,1.556334972381591797e+00
7.642720341682434082e-01,-7.572190761566162109e-01,-5.962164998054504395e-01,1.994720101356506348e+00
7.643860578536987305e-01,-7.573187351226806641e-01,-5.961945056915283203e-01,1.994890689849853516e+00
7.643343806266784668e-01,-7.571843266487121582e-01,-5.961859226226806641e-01,1.994712233543395996e+00
2.022774696350097656e+00,-2.638071775436401367e+00,8.301552534103393555e-01,2.217299938201904297e+00
-2.679584741592407227e+00,1.691162347793579102e+00,1.470236897468566895e+00,-1.914831280708312988e+00
-2.287304162979125977e+00,-2.946250915527343750e+00,-2.850352823734283447e-01,-5.455826967954635620e-02
-3.350604176521301270e-01,4.956692457199096680e-01,2.692964315414428711e+00,-1.490628480911254883e+00
7.641632556915283203e-01,-7.572364807128906250e-01,-5.962814092636108398e-01,1.994642972946166992e+00
-2.956266164779663086e+00,3.789023637771606445e+00,-1.247588992118835449e+00,-1.156193614006042480e+00
7.641713023185729980e-01,-7.572719454765319824e-01,-5.963084697723388672e-01,1.994695544242858887e+00
7.641978263854980469e-01,-7.572075128555297852e-01,-5.962576270103454590e-01,1.994650244712829590e+00
-1.505478739738464355e+00,-6.281860172748565674e-02,1.782864630222320557e-01,-3.738368272781372070e+00
