-1.649004667997360229e-01,-7.766530513763427734e-01
3.805211484432220459e-01,-7.257918119430541992e-01
1.978719472885131836e+00,-1.795768022537231445e+00
1.978820562362670898e+00,-1.795715928077697754e+00
-8.619590401649475098e-01,2.442577108740806580e-02
1.978764891624450684e+00,-1.795744299888610840e+00
2.294185400009155273e+00,4.892457485198974609e+00
2.294286489486694336e+00,4.892555236816406250e+00
-1.913016557693481445e+00,9.216015338897705078e-01
2.294254064559936523e+00,4.892446517944335938e+00
1.292810440063476562e+00,-2.573604822158813477e+00
2.294258117675781250e+00,4.892582416534423828e+00
2.294291496276855469e+00,4.892559528350830078e+00
1.978956460952758789e+00,-1.795519709587097168e+00
2.294227123260498047e+00,4.892531394958496094e+00
4.185765385627746582e-01,4.770893454551696777e-01
3.482152819633483887e-01,-4.636141657829284668e-01
1.292738795280456543e+00,-2.573592901229858398e+00
-4.399258792400360107e-01,-1.552610874176025391e+00
2.294294595718383789e+00,4.892449855804443359e+00
1.978706121444702148e+00,-1.795777559280395508e+00
-1.293882846832275391e+00,9.187818169593811035e-01
-7.135301232337951660e-01,-1.491838246583938599e-01
-4.541718959808349609e+00,5.877408504486083984e+00
1.292752146720886230e+00,-2.573594331741333008e+00
1.978990912437438965e+00,-1.795509457588195801e+00
2.365008592605590820e-01,-1.486664414405822754e+00
2.364712357521057129e-01,-1.486597895622253418e+00
1.978859186172485352e+00,-1.795653939247131348e+00
3.023262500762939453e+00,-6.623719930648803711e-01
-5.013011455535888672e+00,-8.908563613891601562e+00
1.978707909584045410e+00,-1.795765519142150879e+00
1.292773365974426270e+00,-2.573603630065917969e+00
1.292816042900085449e+00,-2.573484182357788086e+00
-1.393341064453125000e+00,-1.349246859550476074e+00
9.043590426445007324e-01,1.327196359634399414e+00
-2.107892274856567383e+00,-2.036441802978515625e+00
-4.399330019950866699e-01,-1.552630066871643066e+00
-5.610790252685546875e-01,-4.114426970481872559e-01
-4.557580947875976562e+00,3.253226518630981445e+00
-1.408701777458190918e+00,4.176505565643310547e+00
1.819175839424133301e+00,2.921021461486816406e+00
-2.954781651496887207e-01,-1.579053401947021484e+00
-1.408527016639709473e+00,4.176576137542724609e+00
-1.408703088760375977e+00,4.176502227783203125e+00
2.333779811859130859e+00,7.492201924324035645e-01
1.978727459907531738e+00,-1.795750379562377930e+00
-1.408579230308532715e+00,4.176589488983154297e+00
1.979017019271850586e+00,-1.795577764511108398e+00
-9.858710765838623047e-01,2.753670215606689453e+00
-3.704292476177215576e-01,-6.899794340133666992e-01
2.148249626159667969e+00,6.901281476020812988e-01
-7.220690846443176270e-01,-2.587846219539642334e-01
1.978680491447448730e+00,-1.795792102813720703e+00
-1.109161734580993652e+00,1.994551897048950195e+00
-4.541750431060791016e+00,5.877511024475097656e+00
1.978676557540893555e+00,-1.795789957046508789e+00
-4.557844161987304688e+00,3.253417253494262695e+00
-3.960013628005981445e+00,3.305232763290405273e+00
5.557083487510681152e-01,1.303659200668334961e+00
-1.408720135688781738e+00,4.176596641540527344e+00
5.248165130615234375e-01,-8.456774353981018066e-01
5.248171091079711914e-01,-8.456778526306152344e-01
3.805216252803802490e-01,-7.257915139198303223e-01
5.359571456909179688e+00,6.108372688293457031e+00
1.978906750679016113e+00,-1.795600771903991699e+00
-3.200325965881347656e+00,3.864885330200195312e+00
-3.960019111633300781e+00,3.305249452590942383e+00
1.978788256645202637e+00,-1.795725345611572266e+00
1.978717207908630371e+00,-1.795803427696228027e+00
-1.004835605621337891e+00,1.129821300506591797e+00
-2.122281312942504883e+00,2.110251903533935547e+00
-1.913017153739929199e+00,9.216010570526123047e-01
-7.615127414464950562e-02,-8.453060388565063477e-01
1.978821992874145508e+00,-1.795630335807800293e+00
-4.557827472686767578e+00,3.253420114517211914e+00
-2.385445117950439453e+00,3.968557119369506836e+00
-1.408706665039062500e+00,4.176520347595214844e+00
-8.896920084953308105e-01,-9.375740289688110352e-01
1.978983283042907715e+00,-1.795613646507263184e+00
1.724822372198104858e-01,9.570780396461486816e-01
-1.408695816993713379e+00,4.176588058471679688e+00
9.277746081352233887e-02,1.338778972625732422e+00
-2.385446548461914062e+00,3.968562364578247070e+00
-3.959999561309814453e+00,3.305230379104614258e+00
-8.647698163986206055e-01,8.971897363662719727e-01
1.033855155110359192e-01,-4.977915883064270020e-01
1.978763222694396973e+00,-1.795707464218139648e+00
7.560084462165832520e-01,-8.629985451698303223e-01
-1.408645749092102051e+00,4.176488399505615234e+00
7.560092806816101074e-01,-8.630021810531616211e-01
1.978858351707458496e+00,-1.795659303665161133e+00
-3.959738731384277344e+00,3.304956436157226562e+00
-2.663761854171752930e+00,2.420355081558227539e+00
2.294216632843017578e+00,4.892473220825195312e+00
-3.959923982620239258e+00,3.305155277252197266e+00
1.979053378105163574e+00,-1.795446157455444336e+00
-1.989279627799987793e+00,2.222578287124633789e+00
1.588368296623229980e+00,2.205724000930786133e+00
-4.557710170745849609e+00,3.253319025039672852e+00
-1.122842669486999512e+00,9.688909351825714111e-02
1.154274940490722656e+00,-1.802984178066253662e-01
-1.021131038665771484e+00,-1.474479913711547852e+00
1.978931546211242676e+00,-1.795613288879394531e+00
-3.231408894062042236e-01,-1.939838290214538574e+00
1.292740821838378906e+00,-2.573597908020019531e+00
1.978844404220581055e+00,-1.795675635337829590e+00
-2.957856416702270508e+00,-4.838786125183105469e+00
-1.225451827049255371e-01,1.757865786552429199e+00
-6.695015430450439453e-01,-3.151772171258926392e-02
7.560256719589233398e-01,-8.629674315452575684e-01
1.978687524795532227e+00,-1.795783042907714844e+00
1.978759288787841797e+00,-1.795736312866210938e+00
4.437730610370635986e-01,-1.015826225280761719e+00
1.978721857070922852e+00,-1.795775651931762695e+00
-1.902186512947082520e+00,-2.512475728988647461e+00
3.805205523967742920e-01,-7.257918119430541992e-01
3.805211782455444336e-01,-7.257913947105407715e-01
1.978782892227172852e+00,-1.795745253562927246e+00
4.437735676765441895e-01,-1.015825629234313965e+00
-4.374356567859649658e-01,-1.633345961570739746e+00
7.560161948204040527e-01,-8.629812002182006836e-01
1.159875616431236267e-01,6.200070858001708984e+00
-3.704326450824737549e-01,-6.899678111076354980e-01
1.978746294975280762e+00,-1.795755743980407715e+00
6.217571496963500977e-01,4.761983156204223633e-01
-4.368188083171844482e-01,1.007831215858459473e+00
-5.719558715820312500e+00,1.284809231758117676e+00
3.474684059619903564e-01,4.162691831588745117e-01
-3.060184001922607422e+00,-5.092221260070800781e+00
1.292833089828491211e+00,-2.573617935180664062e+00
5.705235600471496582e-01,-8.808122873306274414e-01
1.158342137932777405e-01,6.199748992919921875e+00
1.978692173957824707e+00,-1.795765876770019531e+00
6.216753721237182617e-01,4.761034846305847168e-01
-7.532802224159240723e-01,4.801394641399383545e-01
-1.097343087196350098e+00,5.044320821762084961e-01
-4.269137084484100342e-01,2.300814688205718994e-01
-1.182969808578491211e+00,-1.264482378959655762e+00
-6.354588270187377930e-01,-3.517753183841705322e-01
8.986129760742187500e-01,-1.697366386651992798e-01
5.359457969665527344e+00,6.108260154724121094e+00
-1.054029345512390137e+00,4.229951798915863037e-01
1.978738546371459961e+00,-1.795786976814270020e+00
-1.092371582984924316e+00,-2.184540927410125732e-01
1.978686809539794922e+00,-1.795791625976562500e+00
2.969946384429931641e+00,1.006447911262512207e+00
1.292740225791931152e+00,-2.573603868484497070e+00
-1.578884005546569824e+00,-3.008874893188476562e+00
-6.772550940513610840e-01,-8.651225268840789795e-02
-4.421152174472808838e-01,2.292360961437225342e-01
-4.374354183673858643e-01,-1.633345723152160645e+00
-2.093770980834960938e+00,-5.737108707427978516e+00
1.978768944740295410e+00,-1.795707702636718750e+00
2.795095443725585938e-01,-7.170931100845336914e-01
7.560362219810485840e-01,-8.630710244178771973e-01
-1.225132271647453308e-01,1.757941722869873047e+00
-6.931017041206359863e-01,-1.308642506599426270e+00
