-7.357801198959350586e-01,2.219784021377563477e+00,-1.054273962974548340e+00
-4.594569206237792969e-01,1.960983753204345703e+00,-2.855989634990692139e-01
-4.463558197021484375e+00,5.898869991302490234e+00,9.398910999298095703e-01
-3.489393234252929688e+00,4.048224925994873047e+00,-8.489223122596740723e-01
-2.948399186134338379e-01,-1.085776925086975098e+00,-2.112976312637329102e+00
-1.090808629989624023e+00,1.233436822891235352e+00,-2.183739840984344482e-01
-2.952564656734466553e-01,-1.085718274116516113e+00,-2.113023519515991211e+00
-2.953806519508361816e-01,-1.085608601570129395e+00,-2.113035678863525391e+00
-2.947047948837280273e-01,-1.085792660713195801e+00,-2.113084316253662109e+00
1.381031751632690430e+00,-2.581542968750000000e+00,-3.192957878112792969e+00
-7.418315410614013672e-01,2.986297309398651123e-01,2.623889207839965820e+00
-2.946561276912689209e-01,-1.085778355598449707e+00,-2.112927436828613281e+00
-2.952422201633453369e-01,-1.085663437843322754e+00,-2.113028049468994141e+00
-7.418643236160278320e-01,2.984968721866607666e-01,2.624209403991699219e+00
-2.949863374233245850e-01,-1.085805296897888184e+00,-2.113224029541015625e+00
1.574816942214965820e+00,-3.370601177215576172e+00,-1.096056699752807617e+00
-1.926018595695495605e-01,1.985282778739929199e+00,6.026003509759902954e-02
-7.417505979537963867e-01,2.984504401683807373e-01,2.624496459960937500e+00
1.259599685668945312e+00,-3.534549474716186523e-01,3.471342802047729492e+00
-2.955355644226074219e-01,-1.085655689239501953e+00,-2.113117694854736328e+00
-3.065755367279052734e-01,1.809205412864685059e+00,7.014091014862060547e-01
-2.947531938552856445e-01,-1.085764646530151367e+00,-2.112972497940063477e+00
-2.956122756004333496e-01,-1.085561394691467285e+00,-2.113057374954223633e+00
-2.953570783138275146e-01,-1.085763454437255859e+00,-2.113180160522460938e+00
-2.740980386734008789e+00,-2.783423900604248047e+00,3.314661741256713867e+00
-3.489153861999511719e+00,4.048053741455078125e+00,-8.488745093345642090e-01
-1.528892874717712402e+00,-8.775079846382141113e-01,1.229731440544128418e+00
-1.528893709182739258e+00,-8.775071501731872559e-01,1.229732751846313477e+00
-9.768204689025878906e-01,1.628531455993652344e+00,1.330781728029251099e-02
-4.058163166046142578e+00,1.722098231315612793e+00,-9.125823974609375000e-01
-7.417703270912170410e-01,2.986122369766235352e-01,2.624004602432250977e+00
-2.732569694519042969e+00,1.600164651870727539e+00,2.803951740264892578e+00
-7.418827414512634277e-01,2.984560132026672363e-01,2.624313592910766602e+00
-2.732566833496093750e+00,1.600150465965270996e+00,2.803916215896606445e+00
4.339172542095184326e-01,-6.069720745086669922e+00,-2.317501604557037354e-01
-1.970582604408264160e-01,2.141913175582885742e-01,-4.625972747802734375e+00
-4.394478321075439453e+00,-9.142696380615234375e+00,1.379473209381103516e+00
-2.749687194824218750e+00,-4.012119293212890625e+00,2.275724887847900391e+00
5.975143432617187500e+00,3.175897002220153809e-01,4.935844421386718750e+00
1.447910785675048828e+00,-1.297506570816040039e+00,-2.749596357345581055e+00
-2.952456176280975342e-01,-1.085668921470642090e+00,-2.113035678863525391e+00
-2.950651645660400391e-01,-1.085732936859130859e+00,-2.113003492355346680e+00
-3.080920457839965820e+00,-1.445141792297363281e+00,-9.064912796020507812e-01
-2.950229048728942871e-01,-1.085773706436157227e+00,-2.113247156143188477e+00
-2.959982454776763916e-01,-1.085556387901306152e+00,-2.113152980804443359e+00
9.385315328836441040e-02,-1.015017867088317871e+00,5.953966379165649414e-01
-3.489173650741577148e+00,4.048068523406982422e+00,-8.488757610321044922e-01
-2.950607836246490479e-01,-1.085713148117065430e+00,-2.112995862960815430e+00
-3.489476203918457031e+00,4.048274993896484375e+00,-8.489405512809753418e-01
1.447913408279418945e+00,-1.297490835189819336e+00,-2.749577999114990234e+00
1.317527770996093750e+00,-2.231712341308593750e+00,9.435908198356628418e-01
-3.218196868896484375e+00,3.740209937095642090e-01,-1.933263182640075684e+00
-2.949802279472351074e-01,-1.085800051689147949e+00,-2.113024711608886719e+00
-4.035487473011016846e-01,1.562994599342346191e+00,-5.109163001179695129e-02
1.380908608436584473e+00,-2.581599235534667969e+00,-3.193068742752075195e+00
-2.947378456592559814e-01,-1.085792541503906250e+00,-2.113045692443847656e+00
-1.876218676567077637e+00,1.548447489738464355e+00,1.098880171775817871e-01
-2.947548925876617432e-01,-1.085762858390808105e+00,-2.112941503524780273e+00
-2.959714829921722412e-01,-1.085928559303283691e+00,-2.113444566726684570e+00
-2.959640920162200928e-01,-1.085545182228088379e+00,-2.113128662109375000e+00
1.380949974060058594e+00,-2.581582307815551758e+00,-3.193017482757568359e+00
1.289888024330139160e+00,4.354901313781738281e+00,2.376456022262573242e+00
-2.046960741281509399e-01,1.996057271957397461e+00,1.007497191429138184e+00
6.010988354682922363e-01,2.081815004348754883e+00,5.629968047142028809e-01
-2.955321669578552246e-01,-1.085672259330749512e+00,-2.113122463226318359e+00
-1.771795153617858887e+00,2.796638727188110352e+00,-7.402084469795227051e-01
-2.957587540149688721e-01,-1.085666418075561523e+00,-2.113396167755126953e+00
-2.954288423061370850e-01,-1.085643768310546875e+00,-2.113096475601196289e+00
-1.186144500970840454e-01,3.039855480194091797e+00,3.457672357559204102e+00
-1.231873631477355957e+00,1.355428248643875122e-01,1.013812780380249023e+00
-2.957267165184020996e-01,-1.085561037063598633e+00,-2.113098859786987305e+00
-2.950284183025360107e-01,-1.085784792900085449e+00,-2.113061189651489258e+00
-6.018351912498474121e-01,-3.757734775543212891e+00,-1.565261602401733398e+00
-2.792715728282928467e-01,1.877001047134399414e+00,1.178334131836891174e-01
-8.895341157913208008e-01,9.642645120620727539e-01,1.460736155509948730e+00
-2.949850559234619141e-01,-1.085875511169433594e+00,-2.113204479217529297e+00
-2.955849468708038330e-01,-1.085561513900756836e+00,-2.113094329833984375e+00
-2.946346402168273926e-01,-1.085790514945983887e+00,-2.112923145294189453e+00
-3.850947380065917969e+00,-8.976973533630371094e+00,2.141138553619384766e+00
-7.419524192810058594e-01,2.984937429428100586e-01,2.624142885208129883e+00
-2.949327528476715088e-01,-1.085862874984741211e+00,-2.113150358200073242e+00
-2.950415611267089844e-01,-1.085895419120788574e+00,-2.113178014755249023e+00
-1.221457600593566895e+00,3.477827906608581543e-01,-4.901508808135986328e+00
-2.949376106262207031e-01,-1.085746049880981445e+00,-2.113160371780395508e+00
-6.018854379653930664e-01,-3.757770061492919922e+00,-1.565285444259643555e+00
-2.950955331325531006e-01,-1.085725903511047363e+00,-2.113078355789184570e+00
6.603808879852294922e+00,-4.467020034790039062e+00,-6.862287521362304688e+00
-7.415568828582763672e-01,2.985163927078247070e-01,2.624535083770751953e+00
-2.494365870952606201e-01,1.288540244102478027e+00,2.597444504499435425e-02
-2.949613928794860840e-01,-1.085706472396850586e+00,-2.112972259521484375e+00
1.212440848350524902e+00,1.473933458328247070e+00,1.474134683609008789e+00
-4.941223621368408203e+00,4.291287899017333984e+00,1.952070474624633789e+00
-1.222213506698608398e+00,3.477980494499206543e-01,-4.902543067932128906e+00
1.447859168052673340e+00,-1.297466874122619629e+00,-2.749562025070190430e+00
-2.951478064060211182e-01,-1.085680246353149414e+00,-2.113054275512695312e+00
-2.946784198284149170e-01,-1.085780978202819824e+00,-2.112961769104003906e+00
-5.877786159515380859e+00,4.094423770904541016e+00,4.533259570598602295e-01
-2.951152622699737549e-01,-1.085728168487548828e+00,-2.113066434860229492e+00
-2.955934405326843262e-01,-1.085605144500732422e+00,-2.113236665725708008e+00
-2.947044372558593750e-01,-1.085781931877136230e+00,-2.113012313842773438e+00
2.109188795089721680e+00,-2.485372543334960938e+00,-1.844356894493103027e+00
4.505431950092315674e-01,-2.359185516834259033e-01,-1.432617068290710449e+00
1.477673411369323730e+00,-1.548944592475891113e+00,2.113424539566040039e+00
-7.419214248657226562e-01,2.986815571784973145e-01,2.623647451400756836e+00
1.487619578838348389e-01,-2.432381957769393921e-01,2.768347978591918945e+00
-7.419394254684448242e-01,2.985414862632751465e-01,2.624014139175415039e+00
6.268820259720087051e-03,2.631655454635620117e+00,1.318045735359191895e+00
7.211011648178100586e-01,-2.778733074665069580e-01,2.545331716537475586e+00
-2.948957383632659912e-01,-1.085781693458557129e+00,-2.112998723983764648e+00
2.109189748764038086e+00,-2.485372781753540039e+00,-1.844359636306762695e+00
8.844617605209350586e-01,9.308141469955444336e-01,1.158819913864135742e+00
-2.047002315521240234e-01,1.996055126190185547e+00,1.007531046867370605e+00
9.624266028404235840e-01,4.019427776336669922e+00,3.072696208953857422e+00
-7.085644245147705078e+00,3.064030170440673828e+00,1.371252387762069702e-01
-2.732693433761596680e+00,1.600175380706787109e+00,2.804149389266967773e+00
1.623645901679992676e+00,-5.172080039978027344e+00,3.059606075286865234e+00
6.973675489425659180e-01,4.636639595031738281e+00,1.236633658409118652e+00
6.973673701286315918e-01,4.636649608612060547e+00,1.236629843711853027e+00
-1.186272352933883667e-01,3.039768934249877930e+00,3.457493782043457031e+00
-7.421075105667114258e-01,2.984143197536468506e-01,2.624144077301025391e+00
-5.991514205932617188e+00,-1.131244897842407227e+00,4.347181320190429688e+00
2.740620613098144531e+00,1.803427696228027344e+00,3.742244005203247070e+00
-2.949436902999877930e-01,-1.085778236389160156e+00,-2.113101720809936523e+00
2.445502519607543945e+00,-1.082767724990844727e+00,1.107627987861633301e+00
-1.154455989599227905e-01,1.723376154899597168e+00,3.026303946971893311e-01
-2.419456481933593750e+00,-2.099300473928451538e-01,-1.682758569717407227e+00
-1.972186267375946045e-01,2.140958905220031738e-01,-4.626065254211425781e+00
3.047679424285888672e+00,-2.602905273437500000e+00,-3.051044940948486328e+00
-2.419489145278930664e+00,-2.099245637655258179e-01,-1.682771444320678711e+00
7.210969328880310059e-01,-2.778768837451934814e-01,2.545314550399780273e+00
1.486928015947341919e-01,-2.432360947132110596e-01,2.768297910690307617e+00
6.389169096946716309e-01,-5.390254259109497070e-01,4.031986713409423828e+00
-2.952041327953338623e-01,-1.085770487785339355e+00,-2.113057851791381836e+00
6.268520839512348175e-03,2.631663084030151367e+00,1.318066120147705078e+00
-2.419471979141235352e+00,-2.099349349737167358e-01,-1.682788252830505371e+00
-1.221639990806579590e+00,3.477721810340881348e-01,-4.901776790618896484e+00
-2.949711084365844727e-01,-1.085721731185913086e+00,-2.113004446029663086e+00
-2.954041361808776855e-01,-1.085684180259704590e+00,-2.113134384155273438e+00
-2.947370111942291260e-01,-1.085800766944885254e+00,-2.113041877746582031e+00
4.088010311126708984e+00,-9.273971319198608398e-01,3.107583999633789062e+00
3.748128414154052734e-01,3.516035974025726318e-01,3.240055143833160400e-01
2.109190225601196289e+00,-2.485371828079223633e+00,-1.844356060028076172e+00
4.366308152675628662e-01,-4.523799896240234375e+00,-2.031415700912475586e+00
-5.768372058868408203e+00,5.346821784973144531e+00,1.898980975151062012e+00
-2.948919236660003662e-01,-1.085718512535095215e+00,-2.113030433654785156e+00
-4.322409629821777344e-02,-8.070673346519470215e-01,5.014119625091552734e+00
-3.218253374099731445e+00,3.739965260028839111e-01,-1.933302521705627441e+00
-7.416616082191467285e-01,2.985209524631500244e-01,2.624388456344604492e+00
-2.227476358413696289e+00,-7.464071512222290039e-01,5.350338816642761230e-01
-1.221381664276123047e+00,3.478153645992279053e-01,-4.901440620422363281e+00
-2.953183054924011230e-01,-1.085613727569580078e+00,-2.113033056259155273e+00
-5.076559066772460938e+00,-8.789875507354736328e-01,4.747314453125000000e+00
-2.741286754608154297e+00,-2.783628702163696289e+00,3.314911842346191406e+00
-7.415839433670043945e-01,2.985162436962127686e-01,2.624517202377319336e+00
3.276042461395263672e+00,2.047057747840881348e-01,3.340816259384155273e+00
1.237575531005859375e+00,1.305291533470153809e+00,1.583281517028808594e+00
