-8.887686729431152344e-01,1.435240387916564941e+00,2.488510847091674805e+00,2.037243396043777466e-01
1.082039475440979004e+00,2.362734079360961914e+00,1.538578033447265625e+00,1.444908380508422852e+00
-6.887724995613098145e-01,1.673957943916320801e+00,1.302990913391113281e+00,1.146597504615783691e+00
-6.887407302856445312e-01,1.674163103103637695e+00,1.302892565727233887e+00,1.146346807479858398e+00
-9.781103134155273438e-01,-9.445613026618957520e-01,-8.329269289970397949e-01,-5.354576706886291504e-01
6.493705511093139648e-01,1.174524188041687012e+00,-2.703119516372680664e-01,-2.786372005939483643e-01
-9.781193733215332031e-01,-9.445478320121765137e-01,-8.329849839210510254e-01,-5.356470346450805664e-01
-9.781202077865600586e-01,-9.445682764053344727e-01,-8.329023718833923340e-01,-5.355151295661926270e-01
-9.781123995780944824e-01,-9.445632100105285645e-01,-8.329217433929443359e-01,-5.354722738265991211e-01
6.493279933929443359e-01,1.174498200416564941e+00,-2.702939808368682861e-01,-2.785237729549407959e-01
1.207131385803222656e+00,3.705889880657196045e-01,3.022318124771118164e+00,6.467158198356628418e-01
-9.781072735786437988e-01,-9.445516467094421387e-01,-8.329738974571228027e-01,-5.355086922645568848e-01
-9.781097173690795898e-01,-9.445582628250122070e-01,-8.329414129257202148e-01,-5.354720950126647949e-01
-6.887530684471130371e-01,1.674063920974731445e+00,1.302933931350708008e+00,1.146476030349731445e+00
-9.781116843223571777e-01,-9.445618391036987305e-01,-8.329225778579711914e-01,-5.354617834091186523e-01
-9.781145453453063965e-01,-9.445655345916748047e-01,-8.329243659973144531e-01,-5.355020165443420410e-01
-9.781342148780822754e-01,-9.445675611495971680e-01,-8.329185843467712402e-01,-5.356870889663696289e-01
1.284356474876403809e+00,7.627580165863037109e-01,2.125548362731933594e+00,-2.441801309585571289e+00
3.357074260711669922e-01,4.334749877452850342e-01,1.016960740089416504e+00,-2.072857618331909180e+00
3.031406641006469727e+00,1.379022955894470215e+00,-2.096140146255493164e+00,-3.670462846755981445e+00
-6.887171268463134766e-01,1.674234747886657715e+00,1.302882075309753418e+00,1.146230578422546387e+00
-9.781259298324584961e-01,-9.445658326148986816e-01,-8.329231739044189453e-01,-5.356139540672302246e-01
-9.781100749969482422e-01,-9.445509314537048340e-01,-8.329719901084899902e-01,-5.355278849601745605e-01
-9.781142473220825195e-01,-9.445624351501464844e-01,-8.329307436943054199e-01,-5.355048775672912598e-01
