-3.781564831733703613e-01,2.037723779678344727e+00,1.484539151191711426e+00,-1.515115946531295776e-01
-5.844770669937133789e-01,4.311603605747222900e-01,2.713491916656494141e-01,1.220491886138916016e+00
-5.843687653541564941e-01,4.314237534999847412e-01,2.712982296943664551e-01,1.220670580863952637e+00
-1.097200393676757812e+00,-6.110014319419860840e-01,-2.621845245361328125e+00,-5.217506289482116699e-01
1.942561864852905273e+00,5.828163623809814453e-01,7.831815481185913086e-01,2.467957586050033569e-01
-5.843371748924255371e-01,4.319428801536560059e-01,2.711521089076995850e-01,1.220517992973327637e+00
5.249744057655334473e-01,-3.409226894378662109e+00,-3.164412260055541992e+00,1.389114618301391602e+00
-5.844278335571289062e-01,4.310656189918518066e-01,2.713297605514526367e-01,1.220526814460754395e+00
-5.840539932250976562e-01,4.331857562065124512e-01,2.711601257324218750e-01,1.220947265625000000e+00
-1.526185035705566406e+00,1.052921414375305176e+00,2.442055463790893555e+00,-8.294039368629455566e-01
-5.842440724372863770e-01,4.319330453872680664e-01,2.712264358997344971e-01,1.220700740814208984e+00
1.943105816841125488e+00,-1.209355473518371582e+00,1.969520092010498047e+00,6.230213642120361328e-01
-5.842169523239135742e-01,4.321100115776062012e-01,2.709586322307586670e-01,1.220908403396606445e+00
-5.840930342674255371e-01,4.329616427421569824e-01,2.710863053798675537e-01,1.220693230628967285e+00
-1.097325563430786133e+00,-6.109703183174133301e-01,-2.621875524520874023e+00,-5.218098759651184082e-01
-3.782921731472015381e-01,2.039058685302734375e+00,1.484659433364868164e+00,-1.515527069568634033e-01
-5.844784379005432129e-01,4.316903054714202881e-01,2.714435160160064697e-01,1.220419764518737793e+00
1.528962731361389160e+00,1.111050486564636230e+00,3.776574373245239258e+00,-2.473036944866180420e-01
6.653740406036376953e-01,1.762671113014221191e+00,1.059513539075851440e-01,-5.335465073585510254e-01
-5.839421749114990234e-01,4.344017505645751953e-01,2.706829309463500977e-01,1.221138119697570801e+00
9.337892532348632812e-01,-1.903702318668365479e-01,1.907681465148925781e+00,-2.586320400238037109e+00
-1.097212195396423340e+00,-6.111180186271667480e-01,-2.621737241744995117e+00,-5.217930674552917480e-01
-2.921410083770751953e+00,2.277529239654541016e+00,-5.742119550704956055e-01,-2.534841597080230713e-01
-5.842995643615722656e-01,4.315004050731658936e-01,2.711780369281768799e-01,1.220606446266174316e+00
-5.844871401786804199e-01,4.309678375720977783e-01,2.713904976844787598e-01,1.220475792884826660e+00
2.834770202636718750e+00,5.245525240898132324e-01,2.283047139644622803e-01,2.756847143173217773e+00
2.500015020370483398e+00,-5.852857232093811035e-01,6.084127426147460938e-01,-4.435763359069824219e+00
-2.920989513397216797e+00,2.278558969497680664e+00,-5.745483040809631348e-01,-2.531552612781524658e-01
5.253532528877258301e-01,-3.408468246459960938e+00,-3.164220571517944336e+00,1.389076828956604004e+00
6.047622561454772949e-01,-2.105103731155395508e+00,-1.403293848037719727e+00,-2.459940671920776367e+00
-1.749566078186035156e+00,-1.207300424575805664e+00,-8.829535245895385742e-01,-9.467547535896301270e-01
-1.749220728874206543e+00,-1.207218170166015625e+00,-8.828198313713073730e-01,-9.467383027076721191e-01
2.571987152099609375e+00,2.450890064239501953e+00,-1.574327349662780762e+00,-8.590146303176879883e-01
6.653429865837097168e-01,1.762868165969848633e+00,1.060709282755851746e-01,-5.336155891418457031e-01
6.653361320495605469e-01,1.762435793876647949e+00,1.058417111635208130e-01,-5.335373878479003906e-01
-5.842670202255249023e-01,4.325397014617919922e-01,2.709924876689910889e-01,1.220734000205993652e+00
1.271730661392211914e+00,7.770082354545593262e-01,-3.957891762256622314e-01,-2.968082427978515625e+00
5.252961516380310059e-01,-3.408741235733032227e+00,-3.164618730545043945e+00,1.389093518257141113e+00
-2.512819051742553711e+00,-5.139722824096679688e-01,2.341226339340209961e+00,4.272048473358154297e-01
1.344355344772338867e+00,-3.218657672405242920e-01,1.213289856910705566e+00,2.135264635086059570e+00
2.499996185302734375e+00,-5.850501656532287598e-01,6.084191203117370605e-01,-4.435619831085205078e+00
6.654014587402343750e-01,1.762948989868164062e+00,1.059901118278503418e-01,-5.335602164268493652e-01
-1.435181021690368652e+00,-3.315296411514282227e+00,5.588344335556030273e-01,-1.606919527053833008e+00
-5.842170119285583496e-01,4.321425557136535645e-01,2.710219025611877441e-01,1.220755696296691895e+00
-5.844802856445312500e-01,4.309776723384857178e-01,2.714094221591949463e-01,1.220474839210510254e+00
2.332662582397460938e+00,8.110623359680175781e-01,2.755625545978546143e-02,-1.314561724662780762e+00
-5.844644904136657715e-01,4.310315847396850586e-01,2.713829874992370605e-01,1.220502257347106934e+00
-5.843513011932373047e-01,4.315402805805206299e-01,2.711813747882843018e-01,1.220647573471069336e+00
-5.844081044197082520e-01,4.313114583492279053e-01,2.713289260864257812e-01,1.220509171485900879e+00
9.186202287673950195e-01,1.259415626525878906e+00,2.148648262023925781e+00,-2.356545686721801758e+00
2.116241693496704102e+00,-1.766625046730041504e+00,1.660967707633972168e+00,-2.439231157302856445e+00
-5.841647386550903320e-01,4.330440163612365723e-01,2.712495028972625732e-01,1.220597028732299805e+00
-5.844503641128540039e-01,4.309761822223663330e-01,2.713767886161804199e-01,1.220533728599548340e+00
-5.844473242759704590e-01,4.316327273845672607e-01,2.712508141994476318e-01,1.220523595809936523e+00
