2.317182540893554688e+00,-2.229110240936279297e+00,2.041283369064331055e+00
1.529435515403747559e-01,-7.642767578363418579e-02,1.029378771781921387e+00
-7.871782779693603516e-01,8.838831782341003418e-01,2.485835999250411987e-01
1.527175456285476685e-01,-7.673554867506027222e-02,1.028267025947570801e+00
-1.421833336353302002e-01,-2.373481988906860352e+00,1.178777933120727539e+00
2.638208866119384766e+00,-1.087874293327331543e+00,-2.948349118232727051e-01
2.317132949829101562e+00,-2.229153394699096680e+00,2.041254043579101562e+00
-1.620421171188354492e+00,-5.925422310829162598e-01,9.285112470388412476e-02
2.637778043746948242e+00,-1.089012980461120605e+00,-2.947425842285156250e-01
2.317129850387573242e+00,-2.229221343994140625e+00,2.041227579116821289e+00
8.633329868316650391e-01,-2.921194314956665039e+00,1.706155896186828613e+00
2.317916393280029297e+00,-2.227633714675903320e+00,2.041988849639892578e+00
2.317206621170043945e+00,-2.229005336761474609e+00,2.041337728500366211e+00
9.380106925964355469e-01,-1.574337363243103027e+00,1.624375343322753906e+00
2.638649225234985352e+00,-1.086625814437866211e+00,-2.953497767448425293e-01
2.316951751708984375e+00,-2.229500055313110352e+00,2.041104078292846680e+00
1.525818407535552979e-01,-7.689990103244781494e-02,1.028229475021362305e+00
2.637166976928710938e+00,-1.090742707252502441e+00,-2.941056191921234131e-01
2.316993474960327148e+00,-2.229407787322998047e+00,2.041137933731079102e+00
1.523495018482208252e-01,-7.697904855012893677e-02,1.028295755386352539e+00
2.636730432510375977e+00,-1.091917634010314941e+00,-2.939087748527526855e-01
1.526678949594497681e-01,-7.674280554056167603e-02,1.028259873390197754e+00
2.638000965118408203e+00,-1.088431835174560547e+00,-2.947191298007965088e-01
2.317191600799560547e+00,-2.229077816009521484e+00,2.041278839111328125e+00
1.070584058761596680e+00,-1.600637435913085938e+00,-1.063938856124877930e+00
1.070855498313903809e+00,-1.600223183631896973e+00,-1.063913583755493164e+00
5.896090269088745117e-01,-7.056811451911926270e-01,3.042685031890869141e+00
2.638213872909545898e+00,-1.087831974029541016e+00,-2.950091660022735596e-01
2.637281179428100586e+00,-1.090420722961425781e+00,-2.942729890346527100e-01
3.000152349472045898e+00,-1.377389430999755859e-01,2.505951881408691406e+00
1.070570468902587891e+00,-1.600751042366027832e+00,-1.063920259475708008e+00
-7.872537374496459961e-01,8.836221694946289062e-01,2.485468387603759766e-01
-1.104995846748352051e+00,1.111458182334899902e+00,-1.325520873069763184e+00
1.070802927017211914e+00,-1.600372433662414551e+00,-1.063945770263671875e+00
1.070301413536071777e+00,-1.601293325424194336e+00,-1.063833951950073242e+00
1.071071743965148926e+00,-1.599873423576354980e+00,-1.063992738723754883e+00
1.070847272872924805e+00,-1.600305080413818359e+00,-1.063948273658752441e+00
-1.104990720748901367e+00,1.111121058464050293e+00,-1.325747132301330566e+00
1.070636630058288574e+00,-1.600678801536560059e+00,-1.063914537429809570e+00
1.069279432296752930e+00,-1.603141427040100098e+00,-1.063703417778015137e+00
-2.006992101669311523e+00,7.294829487800598145e-01,-7.922089844942092896e-02
1.070407748222351074e+00,-1.601010918617248535e+00,-1.063824534416198730e+00
1.070496439933776855e+00,-1.600937247276306152e+00,-1.063888072967529297e+00
1.070556998252868652e+00,-1.600813627243041992e+00,-1.063905596733093262e+00
1.070885658264160156e+00,-1.600212216377258301e+00,-1.063969969749450684e+00
2.090744733810424805e+00,2.655860781669616699e-01,1.947493791580200195e+00
3.166114091873168945e+00,-7.927269339561462402e-01,4.842751026153564453e+00
-7.870984077453613281e-01,8.839481472969055176e-01,2.485433071851730347e-01
2.317192792892456055e+00,-2.229027032852172852e+00,2.041326999664306641e+00
-7.872346043586730957e-01,8.839640617370605469e-01,2.486516386270523071e-01
-1.105019569396972656e+00,1.111230254173278809e+00,-1.325624346733093262e+00
1.524459272623062134e-01,-7.743311673402786255e-02,1.028445839881896973e+00
9.380004405975341797e-01,-1.574269294738769531e+00,1.624377131462097168e+00
-7.872142195701599121e-01,8.837953805923461914e-01,2.485791742801666260e-01
-7.872565388679504395e-01,8.834873437881469727e-01,2.485049366950988770e-01
